InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Amount
570672,21888,BINGO SET,4,10/11/2011 14:52,3.75,12536,France,15
570672,21889,WOODEN BOX OF DOMINOES,12,10/11/2011 14:52,1.25,12536,France,15
570672,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,21905,MORE BUTTER METAL SIGN ,12,10/11/2011 14:52,0.79,12536,France,9.48
570672,21906,PHARMACIE FIRST AID TIN,2,10/11/2011 14:52,6.75,12536,France,13.5
570672,21915,RED  HARMONICA IN BOX ,12,10/11/2011 14:52,1.25,12536,France,15
570672,21916,SET 12 RETRO WHITE CHALK STICKS,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,21934,SKULL SHOULDER BAG,10,10/11/2011 14:52,1.65,12536,France,16.5
570672,21947,SET OF 6 HEART CHOPSTICKS,12,10/11/2011 14:52,1.25,12536,France,15
570672,22070,SMALL RED RETROSPOT MUG IN BOX ,6,10/11/2011 14:52,3.75,12536,France,22.5
570672,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,10/11/2011 14:52,3.75,12536,France,22.5
570672,22091,EMPIRE TISSUE BOX,36,10/11/2011 14:52,0.39,12536,France,14.04
570672,22115,METAL SIGN EMPIRE TEA,12,10/11/2011 14:52,0.79,12536,France,9.48
570672,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,10/11/2011 14:52,1.95,12536,France,11.7
570672,22132,RED LOVE HEART SHAPE CUP,24,10/11/2011 14:52,0.85,12536,France,20.4
570672,22133,PINK LOVE HEART SHAPE CUP,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22138,BAKING SET 9 PIECE RETROSPOT ,3,10/11/2011 14:52,4.95,12536,France,14.85
570672,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,10/11/2011 14:52,4.95,12536,France,14.85
570672,22149,FELTCRAFT 6 FLOWER FRIENDS,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22180,RETROSPOT LAMP,4,10/11/2011 14:52,9.95,12536,France,39.8
570672,22199,FRYING PAN RED RETROSPOT,4,10/11/2011 14:52,4.25,12536,France,17
570672,22200,FRYING PAN PINK POLKADOT,4,10/11/2011 14:52,4.25,12536,France,17
570672,22203,MILK PAN RED RETROSPOT,4,10/11/2011 14:52,3.75,12536,France,15
570672,22204,MILK PAN BLUE POLKADOT,4,10/11/2011 14:52,3.75,12536,France,15
570672,22207,FRYING PAN UNION FLAG,4,10/11/2011 14:52,4.25,12536,France,17
570672,22232,JIGSAW TOADSTOOLS 3 PIECE,16,10/11/2011 14:52,0.59,12536,France,9.44
570672,22271,FELTCRAFT DOLL ROSIE,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22273,FELTCRAFT DOLL MOLLY,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22309,TEA COSY RED  STRIPE,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22315,200 RED + WHITE BENDY STRAWS,12,10/11/2011 14:52,1.25,12536,France,15
570672,22318,FIVE HEART HANGING DECORATION,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22320,BIRDS MOBILE VINTAGE DESIGN,3,10/11/2011 14:52,5.95,12536,France,17.85
570672,22324,BLUE POLKADOT KIDS BAG,12,10/11/2011 14:52,1.95,12536,France,23.4
570672,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22348,TEA BAG PLATE RED RETROSPOT,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22356,CHARLOTTE BAG PINK POLKADOT,20,10/11/2011 14:52,0.85,12536,France,17
570672,22357,KINGS CHOICE BISCUIT TIN,4,10/11/2011 14:52,4.25,12536,France,17
570672,22371,AIRLINE BAG VINTAGE TOKYO 78,4,10/11/2011 14:52,4.25,12536,France,17
570672,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,10/11/2011 14:52,4.25,12536,France,17
570672,22389,PAPERWEIGHT SAVE THE PLANET,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22393,PAPERWEIGHT VINTAGE COLLAGE,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22396,MAGNETS PACK OF 4 RETRO PHOTO,24,10/11/2011 14:52,0.39,12536,France,9.36
570672,22398,MAGNETS PACK OF 4 SWALLOWS,24,10/11/2011 14:52,0.39,12536,France,9.36
570672,22400,MAGNETS PACK OF 4 HOME SWEET HOME,24,10/11/2011 14:52,0.39,12536,France,9.36
570672,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,10/11/2011 14:52,0.39,12536,France,4.68
570672,22408,MONEY BOX CONFECTIONERY DESIGN,12,10/11/2011 14:52,1.25,12536,France,15
570672,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22423,REGENCY CAKESTAND 3 TIER,2,10/11/2011 14:52,12.75,12536,France,25.5
570672,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22449,SILK PURSE BABUSHKA PINK,6,10/11/2011 14:52,3.35,12536,France,20.1
570672,22483,RED GINGHAM TEDDY BEAR ,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22485,SET OF 2 WOODEN MARKET CRATES,2,10/11/2011 14:52,12.75,12536,France,25.5
570672,22489,PACK OF 12 TRADITIONAL CRAYONS,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22491,PACK OF 12 COLOURED PENCILS,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22499,WOODEN UNION JACK BUNTING,3,10/11/2011 14:52,5.95,12536,France,17.85
570672,22505,MEMO BOARD COTTAGE DESIGN,4,10/11/2011 14:52,4.95,12536,France,19.8
570672,22507,MEMO BOARD RETROSPOT  DESIGN,4,10/11/2011 14:52,4.95,12536,France,19.8
570672,22508,DOORSTOP RETROSPOT HEART,4,10/11/2011 14:52,3.75,12536,France,15
570672,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22532,MAGIC DRAWING SLATE LEAP FROG ,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22534,MAGIC DRAWING SLATE SPACEBOY ,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22537,MAGIC DRAWING SLATE DINOSAUR,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22550,HOLIDAY FUN LUDO,4,10/11/2011 14:52,3.75,12536,France,15
570672,22551,PLASTERS IN TIN SPACEBOY,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,22555,PLASTERS IN TIN STRONGMAN,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,22561,WOODEN SCHOOL COLOURING SET,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,22567,20 DOLLY PEGS RETROSPOT,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,22571,ROCKING HORSE RED CHRISTMAS ,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22595,GINGHAM HEART DECORATION,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22608,PENS ASSORTED FUNKY JEWELED ,36,10/11/2011 14:52,0.19,12536,France,6.84
570672,22610,PENS ASSORTED FUNNY FACE,36,10/11/2011 14:52,0.19,12536,France,6.84
570672,22616,PACK OF 12 LONDON TISSUES ,24,10/11/2011 14:52,0.39,12536,France,9.36
570672,22619,SET OF 6 SOLDIER SKITTLES,4,10/11/2011 14:52,3.75,12536,France,15
570672,22620,4 TRADITIONAL SPINNING TOPS,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,10/11/2011 14:52,4.95,12536,France,19.8
570672,22633,HAND WARMER UNION JACK,12,10/11/2011 14:52,2.1,12536,France,25.2
570672,22634,CHILDS BREAKFAST SET SPACEBOY ,2,10/11/2011 14:52,9.95,12536,France,19.9
570672,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,10/11/2011 14:52,9.95,12536,France,19.9
570672,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,10/11/2011 14:52,8.5,12536,France,17
570672,22659,LUNCH BOX I LOVE LONDON,12,10/11/2011 14:52,1.95,12536,France,23.4
570672,22689,DOORMAT MERRY CHRISTMAS RED ,2,10/11/2011 14:52,8.25,12536,France,16.5
570672,22692,DOORMAT WELCOME TO OUR HOME,2,10/11/2011 14:52,8.25,12536,France,16.5
570672,22702,BLACK AND WHITE CAT BOWL,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22745,POPPY'S PLAYHOUSE BEDROOM ,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22747,POPPY'S PLAYHOUSE BATHROOM,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22748,POPPY'S PLAYHOUSE KITCHEN,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,10/11/2011 14:52,3.75,12536,France,15
570672,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/11/2011 14:52,3.75,12536,France,15
570672,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,10/11/2011 14:52,1.65,12536,France,39.6
570672,22768,FAMILY PHOTO FRAME CORNICE,2,10/11/2011 14:52,9.95,12536,France,19.9
570672,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,10/11/2011 14:52,2.95,12536,France,17.7
570672,22840,ROUND CAKE TIN VINTAGE RED,2,10/11/2011 14:52,7.95,12536,France,15.9
570672,22842,BISCUIT TIN VINTAGE RED,2,10/11/2011 14:52,6.75,12536,France,13.5
570672,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,10/11/2011 14:52,8.5,12536,France,17
570672,22846,BREAD BIN DINER STYLE RED ,1,10/11/2011 14:52,16.95,12536,France,16.95
570672,22847,BREAD BIN DINER STYLE IVORY,1,10/11/2011 14:52,16.95,12536,France,16.95
570672,22852,DOG BOWL VINTAGE CREAM,4,10/11/2011 14:52,4.25,12536,France,17
570672,22859,EASTER TIN BUNNY BOUQUET,6,10/11/2011 14:52,1.65,12536,France,9.9
570672,22866,HAND WARMER SCOTTY DOG DESIGN,12,10/11/2011 14:52,2.1,12536,France,25.2
570672,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,10/11/2011 14:52,3.25,12536,France,19.5
570672,22902,TOTE BAG I LOVE LONDON,12,10/11/2011 14:52,2.1,12536,France,25.2
570672,22945,CHRISTMAS METAL TAGS ASSORTED ,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,22959,WRAP CHRISTMAS VILLAGE,25,10/11/2011 14:52,0.42,12536,France,10.5
570672,22960,JAM MAKING SET WITH JARS,6,10/11/2011 14:52,4.25,12536,France,25.5
570672,22970,LONDON BUS COFFEE MUG,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22971,QUEENS GUARD COFFEE MUG,6,10/11/2011 14:52,2.55,12536,France,15.3
570672,22988,SOLDIERS EGG CUP ,24,10/11/2011 14:52,1.25,12536,France,30
570672,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,10/11/2011 14:52,3.25,12536,France,19.5
570672,22994,TRAVEL CARD WALLET RETROSPOT,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,22998,TRAVEL CARD WALLET KEEP CALM,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,23005,TRAVEL CARD WALLET I LOVE LONDON,24,10/11/2011 14:52,0.42,12536,France,10.08
570672,23007, SPACEBOY BABY GIFT SET,3,10/11/2011 14:52,16.95,12536,France,50.85
570672,23008,DOLLY GIRL BABY GIFT SET,3,10/11/2011 14:52,16.95,12536,France,50.85
570672,23010,CIRCUS PARADE BABY GIFT SET,1,10/11/2011 14:52,16.95,12536,France,16.95
570672,23076,ICE CREAM SUNDAE LIP GLOSS,24,10/11/2011 14:52,1.25,12536,France,30
570672,23077,DOUGHNUT LIP GLOSS ,20,10/11/2011 14:52,1.25,12536,France,25
570672,23078,ICE CREAM PEN LIP GLOSS ,24,10/11/2011 14:52,1.25,12536,France,30
570672,23108,SET OF 10 LED DOLLY LIGHTS,2,10/11/2011 14:52,6.25,12536,France,12.5
570672,23123,COCKTAIL SWORDS 50 PIECES,12,10/11/2011 14:52,0.83,12536,France,9.96
570672,23156,SET OF 5 MINI GROCERY MAGNETS,12,10/11/2011 14:52,2.08,12536,France,24.96
570672,23157,SET OF 6 NATIVITY MAGNETS ,12,10/11/2011 14:52,2.08,12536,France,24.96
570672,23159,SET OF 5 PANCAKE DAY MAGNETS,24,10/11/2011 14:52,2.08,12536,France,49.92
570672,23170,REGENCY TEA PLATE ROSES ,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,23173,REGENCY TEAPOT ROSES ,2,10/11/2011 14:52,9.95,12536,France,19.9
570672,23174,REGENCY SUGAR BOWL GREEN,4,10/11/2011 14:52,4.15,12536,France,16.6
570672,23176,ABC TREASURE BOOK BOX ,8,10/11/2011 14:52,2.25,12536,France,18
570672,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,23194,GYMKHANA TREASURE BOOK BOX,8,10/11/2011 14:52,2.25,12536,France,18
570672,23198,PANTRY MAGNETIC  SHOPPING LIST,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,23204,CHARLOTTE BAG APPLES DESIGN,10,10/11/2011 14:52,0.85,12536,France,8.5
570672,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,10/11/2011 14:52,2.89,12536,France,17.34
570672,23236,STORAGE TIN VINTAGE DOILY ,6,10/11/2011 14:52,2.89,12536,France,17.34
570672,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,10/11/2011 14:52,4.15,12536,France,24.9
570672,23241,TREASURE TIN GYMKHANA DESIGN,6,10/11/2011 14:52,2.08,12536,France,12.48
570672,23245,SET OF 3 REGENCY CAKE TINS,12,10/11/2011 14:52,4.95,12536,France,59.4
570672,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/11/2011 14:52,2.89,12536,France,17.34
570672,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,10/11/2011 14:52,15.95,12536,France,31.9
570672,23263,SET OF 3 WOODEN HEART DECORATIONS,12,10/11/2011 14:52,1.25,12536,France,15
570672,23266,SET OF 3 WOODEN STOCKING DECORATION,12,10/11/2011 14:52,1.25,12536,France,15
570672,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,10/11/2011 14:52,1.45,12536,France,17.4
570672,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,10/11/2011 14:52,1.25,12536,France,15
570672,23285,PINK VINTAGE SPOT BEAKER,8,10/11/2011 14:52,0.85,12536,France,6.8
570672,23286,BLUE VINTAGE SPOT BEAKER,8,10/11/2011 14:52,0.85,12536,France,6.8
570672,23287,RED VINTAGE SPOT BEAKER,8,10/11/2011 14:52,0.85,12536,France,6.8
570672,23288,GREEN VINTAGE SPOT BEAKER,8,10/11/2011 14:52,0.85,12536,France,6.8
570672,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,10/11/2011 14:52,0.55,12536,France,13.2
570672,23312,VINTAGE CHRISTMAS GIFT SACK,4,10/11/2011 14:52,4.15,12536,France,16.6
570672,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,10/11/2011 14:52,2.49,12536,France,14.94
570672,23325,RUSTIC STRAWBERRY JAM POT SMALL,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,10/11/2011 14:52,0.83,12536,France,9.96
570672,23355,HOT WATER BOTTLE KEEP CALM,4,10/11/2011 14:52,4.95,12536,France,19.8
570672,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,10/11/2011 14:52,0.65,12536,France,10.4
570672,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/11/2011 14:52,0.65,12536,France,10.4
570672,23374,RED SPOT PAPER GIFT BAG,10,10/11/2011 14:52,0.82,12536,France,8.2
570672,23424,GINGHAM RECIPE BOOK BOX,4,10/11/2011 14:52,4.95,12536,France,19.8
570672,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/11/2011 14:52,1.95,12536,France,19.5
570672,23502,PLAYING CARDS VINTAGE DOILY ,12,10/11/2011 14:52,1.25,12536,France,15
570672,23546,WRAP PAISLEY PARK ,25,10/11/2011 14:52,0.42,12536,France,10.5
570672,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,10/11/2011 14:52,0.39,12536,France,9.36
570672,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,10/11/2011 14:52,3.75,12536,France,15
570672,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,10,10/11/2011 14:52,0.85,12536,France,8.5
570672,48138,DOORMAT UNION FLAG,2,10/11/2011 14:52,8.25,12536,France,16.5
570672,48173C,DOORMAT BLACK FLOCK ,2,10/11/2011 14:52,8.25,12536,France,16.5
570672,70007,HI TEC ALPINE HAND WARMER,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,36,10/11/2011 14:52,0.42,12536,France,15.12
570672,84050,PINK HEART SHAPE EGG FRYING PAN,6,10/11/2011 14:52,1.65,12536,France,9.9
570672,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,10/11/2011 14:52,0.29,12536,France,13.92
570672,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,10/11/2011 14:52,3.75,12536,France,15
570672,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,10/11/2011 14:52,0.42,12536,France,6.72
570672,84580,MOUSE TOY WITH PINK T-SHIRT,4,10/11/2011 14:52,3.75,12536,France,15
570672,84817,DANISH ROSE DECORATIVE PLATE,12,10/11/2011 14:52,2.1,12536,France,25.2
570672,84819,DANISH ROSE ROUND SEWING BOX,3,10/11/2011 14:52,4.25,12536,France,12.75
570672,84821,DANISH ROSE DELUXE COASTER,12,10/11/2011 14:52,0.85,12536,France,10.2
570672,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,10/11/2011 14:52,1.25,12536,France,15
570672,84879,ASSORTED COLOUR BIRD ORNAMENT,8,10/11/2011 14:52,1.69,12536,France,13.52
570672,84920,PINK FLOWER FABRIC PONY,4,10/11/2011 14:52,3.75,12536,France,15
570672,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,10/11/2011 14:52,0.19,12536,France,4.56
570672,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,10/11/2011 14:52,5.95,12536,France,17.85
570672,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,10/11/2011 14:52,1.65,12536,France,19.8
570672,85095,THREE CANVAS LUGGAGE TAGS,8,10/11/2011 14:52,1.95,12536,France,15.6
570672,85099B,JUMBO BAG RED RETROSPOT,10,10/11/2011 14:52,2.08,12536,France,20.8
570672,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,6,10/11/2011 14:52,2.1,12536,France,12.6
570672,85172,HYACINTH BULB T-LIGHT CANDLES,16,10/11/2011 14:52,0.42,12536,France,6.72
570672,85175,CACTI T-LIGHT CANDLES,16,10/11/2011 14:52,0.42,12536,France,6.72
570672,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,10/11/2011 14:52,1.25,12536,France,15
570672,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,10/11/2011 14:52,0.65,12536,France,7.8
570672,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,10/11/2011 14:52,0.85,12536,France,10.2
570724,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,10/12/2011 11:22,11.95,12602,France,23.9
570724,23502,PLAYING CARDS VINTAGE DOILY ,12,10/12/2011 11:22,1.25,12602,France,15
570724,23505,PLAYING CARDS I LOVE LONDON ,12,10/12/2011 11:22,1.25,12602,France,15
570724,23504,PLAYING CARDS JUBILEE UNION JACK,12,10/12/2011 11:22,1.25,12602,France,15
570724,23508,MINI PLAYING CARDS DOLLY GIRL ,20,10/12/2011 11:22,0.42,12602,France,8.4
570724,23509,MINI PLAYING CARDS FUN FAIR ,20,10/12/2011 11:22,0.42,12602,France,8.4
570724,23507,MINI PLAYING CARDS BUFFALO BILL ,20,10/12/2011 11:22,0.42,12602,France,8.4
570724,23506,MINI PLAYING CARDS SPACEBOY ,20,10/12/2011 11:22,0.42,12602,France,8.4
570724,23517,EMBROIDERED RIBBON REEL REBECCA ,6,10/12/2011 11:22,2.89,12602,France,17.34
570724,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/12/2011 11:22,2.08,12602,France,12.48
570724,23365,SET 12 COLOUR PENCILS LOVE LONDON,16,10/12/2011 11:22,0.65,12602,France,10.4
570724,23366,SET 12 COLOURING PENCILS DOILY,16,10/12/2011 11:22,0.65,12602,France,10.4
570798,POST,POSTAGE,2,10/12/2011 12:30,18,12679,France,36
570798,21232,STRAWBERRY CERAMIC TRINKET BOX,72,10/12/2011 12:30,1.06,12679,France,76.32
570823,23254,CHILDRENS CUTLERY DOLLY GIRL ,24,10/12/2011 12:54,4.15,12691,France,99.6
570823,23256,CHILDRENS CUTLERY SPACEBOY ,24,10/12/2011 12:54,4.15,12691,France,99.6
570823,22467,GUMBALL COAT RACK,12,10/12/2011 12:54,2.55,12691,France,30.6
570823,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,10/12/2011 12:54,2.55,12691,France,15.3
570823,23289,DOLLY GIRL CHILDRENS BOWL,8,10/12/2011 12:54,1.25,12691,France,10
570823,23290,SPACEBOY CHILDRENS BOWL,8,10/12/2011 12:54,1.25,12691,France,10
570823,23291,DOLLY GIRL CHILDRENS CUP,8,10/12/2011 12:54,1.25,12691,France,10
570823,23292,SPACEBOY CHILDRENS CUP,8,10/12/2011 12:54,1.25,12691,France,10
570823,POST,POSTAGE,1,10/12/2011 12:54,18,12691,France,18
570841,22745,POPPY'S PLAYHOUSE BEDROOM ,6,10/12/2011 14:18,2.1,12553,France,12.6
570841,22355,CHARLOTTE BAG SUKI DESIGN,10,10/12/2011 14:18,0.85,12553,France,8.5
570841,20724,RED RETROSPOT CHARLOTTE BAG,10,10/12/2011 14:18,0.85,12553,France,8.5
570841,21931,JUMBO STORAGE BAG SUKI,10,10/12/2011 14:18,2.08,12553,France,20.8
570841,22379,RECYCLING BAG RETROSPOT ,5,10/12/2011 14:18,2.1,12553,France,10.5
570841,23202,JUMBO BAG VINTAGE LEAF,10,10/12/2011 14:18,2.08,12553,France,20.8
570841,23199,JUMBO BAG APPLES,10,10/12/2011 14:18,2.08,12553,France,20.8
570841,85099B,JUMBO BAG RED RETROSPOT,20,10/12/2011 14:18,2.08,12553,France,41.6
570841,20712,JUMBO BAG WOODLAND ANIMALS,10,10/12/2011 14:18,2.08,12553,France,20.8
570841,23389,SPACEBOY MINI BACKPACK,4,10/12/2011 14:18,4.15,12553,France,16.6
570841,23390,DOLLY GIRL MINI BACKPACK,4,10/12/2011 14:18,4.15,12553,France,16.6
570841,20725,LUNCH BAG RED RETROSPOT,10,10/12/2011 14:18,1.65,12553,France,16.5
570841,21731,RED TOADSTOOL LED NIGHT LIGHT,24,10/12/2011 14:18,1.65,12553,France,39.6
570841,21936,RED RETROSPOT PICNIC BAG,5,10/12/2011 14:18,2.95,12553,France,14.75
570841,23206,LUNCH BAG APPLE DESIGN,10,10/12/2011 14:18,1.65,12553,France,16.5
570841,22090,PAPER BUNTING RETROSPOT,6,10/12/2011 14:18,2.95,12553,France,17.7
570841,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,10/12/2011 14:18,1.65,12553,France,19.8
570841,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,10/12/2011 14:18,11.95,12553,France,47.8
570841,21039,RED RETROSPOT SHOPPING BAG,12,10/12/2011 14:18,2.55,12553,France,30.6
570841,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,10/12/2011 14:18,1.45,12553,France,17.4
570841,21883,STARS GIFT TAPE ,12,10/12/2011 14:18,0.65,12553,France,7.8
570841,23350,ROLL WRAP VINTAGE SPOT ,12,10/12/2011 14:18,1.25,12553,France,15
570841,POST,POSTAGE,2,10/12/2011 14:18,18,12553,France,36
570851,23389,SPACEBOY MINI BACKPACK,32,10/12/2011 14:46,4.15,12583,France,132.8
570851,23388,WOODLAND MINI BACKPACK,16,10/12/2011 14:46,4.15,12583,France,66.4
570851,23390,DOLLY GIRL MINI BACKPACK,16,10/12/2011 14:46,4.15,12583,France,66.4
570851,22197,POPCORN HOLDER,12,10/12/2011 14:46,0.85,12583,France,10.2
570851,POST,POSTAGE,1,10/12/2011 14:46,18,12583,France,18
570851,20724,RED RETROSPOT CHARLOTTE BAG,24,10/12/2011 14:46,0.85,12583,France,20.4
570879,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,10/13/2011 8:42,0.79,12685,France,14.22
570879,23078,ICE CREAM PEN LIP GLOSS ,24,10/13/2011 8:42,1.25,12685,France,30
570879,22374,AIRLINE BAG VINTAGE JET SET RED,8,10/13/2011 8:42,4.25,12685,France,34
570879,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,12,10/13/2011 8:42,3.95,12685,France,47.4
570879,21739,COSY SLIPPER SHOES SMALL GREEN,6,10/13/2011 8:42,2.95,12685,France,17.7
570879,20712,JUMBO BAG WOODLAND ANIMALS,10,10/13/2011 8:42,2.08,12685,France,20.8
570879,22386,JUMBO BAG PINK POLKADOT,10,10/13/2011 8:42,2.08,12685,France,20.8
570879,85099B,JUMBO BAG RED RETROSPOT,10,10/13/2011 8:42,2.08,12685,France,20.8
570879,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,10/13/2011 8:42,3.75,12685,France,30
570879,22727,ALARM CLOCK BAKELIKE RED ,12,10/13/2011 8:42,3.75,12685,France,45
570879,22726,ALARM CLOCK BAKELIKE GREEN,4,10/13/2011 8:42,3.75,12685,France,15
570879,POST,POSTAGE,2,10/13/2011 8:42,18,12685,France,36
C571127,35970,ZINC FOLKART SLEIGH BELLS,-36,10/14/2011 10:01,1.69,12583,France,-60.84
571240,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,10/14/2011 14:55,0.65,12562,France,10.4
571240,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,10/14/2011 14:55,0.65,12562,France,10.4
571240,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,10/14/2011 14:55,3.75,12562,France,15
571240,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,10/14/2011 14:55,1.95,12562,France,19.5
